date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:13:02	87701/87701	---M--	200	added ('OK')	text/css	date:Mon,%2011%20Aug%202025%2018:03:44%20GMT	https://archievents.in/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-full.min.css?ver=1.9.7.3	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-full.mine4b2.css	(from https://archievents.in/)
17:13:02	192/192	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Mar%202025%2006:11:42%20GMT	https://archievents.in/wp-content/plugins/redux-framework/redux-core/inc/extensions/social_profiles/social_profiles/css/field_social_profiles_frontend.css?ver=4.3.17	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/redux-framework/redux-core/inc/extensions/social_profiles/social_profiles/css/field_social_profiles_frontendb981.css	(from https://archievents.in/)
17:13:03	217004/217004	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Sep%202020%2007:11:53%20GMT	https://archievents.in/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=6.8.2	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front6c2d.css	(from https://archievents.in/)
17:13:03	6621/6621	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Sep%202020%2007:10:36%20GMT	https://archievents.in/wp-content/themes/ekko/core/assets/css/ekko-font.css?ver=2.2	C:/My%20Web%20Sites/events/archievents.in/wp-content/themes/ekko/core/assets/css/ekko-fontdc8c.css	(from https://archievents.in/)
17:13:06	21211/21211	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Mar%202025%2006:11:42%20GMT	https://archievents.in/wp-content/plugins/redux-framework/redux-core/assets/font-awesome/css/v4-shims.min.css?ver=6.5.2	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/redux-framework/redux-core/assets/font-awesome/css/v4-shims.mine63c.css	(from https://archievents.in/)
17:13:06	87553/87553	---M--	200	added ('OK')	application/javascript	date:Sun,%2018%20Feb%202024%2005:57:16%20GMT	https://archievents.in/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/events/archievents.in/wp-includes/js/jquery/jquery.minf43b.js	(from https://archievents.in/)
17:13:07	57226/57226	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Sep%202020%2007:11:53%20GMT	https://archievents.in/wp-content/plugins/keydesign-addon/assets/css/font-awesome.min.css?ver=6.8.2	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/keydesign-addon/assets/css/font-awesome.min6c2d.css	(from https://archievents.in/)
17:13:07	13577/13577	---M--	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2021:30:23%20GMT	https://archievents.in/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/events/archievents.in/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://archievents.in/)
17:13:07	47752/47752	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2013%20Jul%202023%2012:49:17%20GMT	https://archievents.in/feed/	C:/My%20Web%20Sites/events/archievents.in/feed/index.html	(from https://archievents.in/)
17:13:07	5615/5615	---M--	200	added ('OK')	application/javascript	date:Mon,%2031%20Jul%202023%2004:14:27%20GMT	https://archievents.in/wp-content/plugins/keydesign-addon/assets/js/jquery.easing.min.js?ver=6.8.2	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/keydesign-addon/assets/js/jquery.easing.min6c2d.js	(from https://archievents.in/)
17:13:08	42768/42768	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Apr%202024%2018:55:38%20GMT	https://archievents.in/wp-content/plugins/keydesign-addon/assets/js/owl.carousel.min.js?ver=6.8.2	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/keydesign-addon/assets/js/owl.carousel.min6c2d.js	(from https://archievents.in/)
17:13:08	458836/458836	---M--	200	added ('OK')	text/css	date:Fri,%2020%20Sep%202024%2000:32:37%20GMT	https://archievents.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.9	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/js_composer/assets/css/js_composer.min7035.css	(from https://archievents.in/)
17:13:08	3171/3171	---M--	200	added ('OK')	application/javascript	date:Mon,%2031%20Jul%202023%2004:14:27%20GMT	https://archievents.in/wp-content/plugins/keydesign-addon/assets/js/jquery.appear.js?ver=6.8.2	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/keydesign-addon/assets/js/jquery.appear6c2d.js	(from https://archievents.in/)
17:13:08	11040/11040	---M--	200	added ('OK')	application/javascript	date:Thu,%2025%20Apr%202024%2018:55:39%20GMT	https://archievents.in/wp-content/plugins/keydesign-addon/assets/js/kd_addon_script.js?ver=6.8.2	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/keydesign-addon/assets/js/kd_addon_script6c2d.js	(from https://archievents.in/)
17:13:08	12794/12794	---M--	200	added ('OK')	application/javascript	date:Mon,%2031%20Jul%202023%2003:01:53%20GMT	https://archievents.in/wp-content/plugins/keydesign-addon/assets/js/jquery.easytabs.min.js?ver=6.8.2	C:/My%20Web%20Sites/events/archievents.in/wp-content/plugins/keydesign-addon/assets/js/jquery.easytabs.min6c2d.js	(from https://archievents.in/)
17:13:10	44242/44242	---MC-	200	added ('OK')	application/json	date:Sun,%2017%20Aug%202025%2011:42:41%20GMT	https://archievents.in/wp-json/wp/v2/pages/8872	C:/My%20Web%20Sites/events/archievents.in/wp-json/wp/v2/pages/8872.json	(from https://archievents.in/)
17:13:10	211902/211902	---MC-	200	added ('OK')	application/json	date:Sun,%2017%20Aug%202025%2011:42:41%20GMT	https://archievents.in/wp-json/	C:/My%20Web%20Sites/events/archievents.in/wp-json/index.html	(from https://archievents.in/)
17:13:10	799/799	---M--	200	added ('OK')	text/xml	date:Sun,%2017%20Aug%202025%2011:42:42%20GMT	https://archievents.in/xmlrpc.php?rsd	C:/My%20Web%20Sites/events/archievents.in/xmlrpc0db0.php	(from https://archievents.in/)
17:13:11	2250/2250	---MC-	200	added ('OK')	application/json	date:Sun,%2017%20Aug%202025%2011:42:43%20GMT	https://archievents.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Farchievents.in%2F	C:/My%20Web%20Sites/events/archievents.in/wp-json/oembed/1.0/embed95cd.json	(from https://archievents.in/)
17:13:14	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2017%20Aug%202025%2011:42:46%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/events/www.googletagmanager.com/gtm.195445.delayed	(from https://archievents.in/)
17:13:14	2423/2423	---MC-	200	added ('OK')	text/xml	date:Sun,%2017%20Aug%202025%2011:42:43%20GMT	https://archievents.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Farchievents.in%2F&format=xml	C:/My%20Web%20Sites/events/archievents.in/wp-json/oembed/1.0/embedaa67	(from https://archievents.in/)
17:13:14	3040/3040	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:27:25%20GMT	https://archievents.in/wp-content/uploads/2020/11/cropped-ajdhasj-32x32.png	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/11/cropped-ajdhasj-32x32.png	(from https://archievents.in/)
17:13:15	43349/43349	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:27:25%20GMT	https://archievents.in/wp-content/uploads/2020/11/cropped-ajdhasj-192x192.png	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/11/cropped-ajdhasj-192x192.png	(from https://archievents.in/)
17:13:15	39958/39958	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:27:25%20GMT	https://archievents.in/wp-content/uploads/2020/11/cropped-ajdhasj-180x180.png	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/11/cropped-ajdhasj-180x180.png	(from https://archievents.in/)
17:13:16	95984/95984	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Aug%202025%2011:42:47%20GMT	https://archievents.in/instagram	C:/My%20Web%20Sites/events/archievents.in/instagram	(from https://archievents.in/)
17:13:17	95978/95978	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Aug%202025%2011:42:48%20GMT	https://archievents.in/google	C:/My%20Web%20Sites/events/archievents.in/google	(from https://archievents.in/)
17:13:18	1017459/1017459	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:41:53%20GMT	https://archievents.in/wp-content/uploads/2020/10/SON_7711_edited-min1_ef7234d62c8ce495871a9ba9ff7dfeb9.jpg?id=8543	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/SON_7711_edited-min1_ef7234d62c8ce495871a9ba9ff7dfeb9569d.jpg	(from https://archievents.in/)
17:13:18	95982/95982	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Aug%202025%2011:42:49%20GMT	https://archievents.in/whatsapp	C:/My%20Web%20Sites/events/archievents.in/whatsapp	(from https://archievents.in/)
17:13:19	95986/95986	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Aug%202025%2011:42:50%20GMT	https://archievents.in/facebook-f	C:/My%20Web%20Sites/events/archievents.in/facebook-f	(from https://archievents.in/)
17:13:20	30586/30586	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2016:42:31%20GMT	https://archievents.in/wp-content/uploads/2020/10/service-main10-1_4edb1cc40e84631f2d49344c7f9370e4.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/service-main10-1_4edb1cc40e84631f2d49344c7f9370e4.jpg	(from https://archievents.in/)
17:13:20	360460/360460	---M--	200	added ('OK')	image/png	date:Sun,%2004%20Oct%202020%2017:10:41%20GMT	https://archievents.in/wp-content/uploads/2020/10/ARCHIE-EVENT020.png	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/ARCHIE-EVENT020.png	(from https://archievents.in/)
17:13:21	37182/37182	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:52:19%20GMT	https://archievents.in/wp-content/uploads/2020/10/mehendi_edited_bee3b11fef95168e9880045afbca3fba.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/mehendi_edited_bee3b11fef95168e9880045afbca3fba.jpg	(from https://archievents.in/)
17:13:21	113060/113060	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:52%20GMT	https://archievents.in/weddings/	C:/My%20Web%20Sites/events/archievents.in/weddings/index.html	(from https://archievents.in/)
17:13:21	127082/127082	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:52%20GMT	https://archievents.in/services/	C:/My%20Web%20Sites/events/archievents.in/services/index.html	(from https://archievents.in/)
17:13:22	149302/149302	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:52%20GMT	https://archievents.in/about-us/	C:/My%20Web%20Sites/events/archievents.in/about-us/index.html	(from https://archievents.in/)
17:13:22	32508/32508	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:51:59%20GMT	https://archievents.in/wp-content/uploads/2020/10/Untitled-3_edited-1-1_a838495f5f66c32659ff0a02763876d8.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/Untitled-3_edited-1-1_a838495f5f66c32659ff0a02763876d8.jpg	(from https://archievents.in/)
17:13:22	111406/111406	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:53%20GMT	https://archievents.in/corporate-event/	C:/My%20Web%20Sites/events/archievents.in/corporate-event/index.html	(from https://archievents.in/)
17:13:22	27964/27964	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:51:30%20GMT	https://archievents.in/wp-content/uploads/2020/10/IMG_8019_edited-1_c6a8d62e5af0ed680f4866cec91fba27.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/IMG_8019_edited-1_c6a8d62e5af0ed680f4866cec91fba27.jpg	(from https://archievents.in/)
17:13:23	113946/113946	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:54%20GMT	https://archievents.in/social-event/	C:/My%20Web%20Sites/events/archievents.in/social-event/index.html	(from https://archievents.in/)
17:13:23	18810/18810	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:50:52%20GMT	https://archievents.in/wp-content/uploads/2020/10/DSC09152_edited-1536x1024-1_29f50d624b2c996dc0df223474ec7141.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/DSC09152_edited-1536x1024-1_29f50d624b2c996dc0df223474ec7141.jpg	(from https://archievents.in/)
17:13:23	32052/32052	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2016:42:12%20GMT	https://archievents.in/wp-content/uploads/2020/10/Banquet-Decoration-25-Park-Classic_edited-1_4bc455e0f98ddfd51ffdb43843045bc8.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/Banquet-Decoration-25-Park-Classic_edited-1_4bc455e0f98ddfd51ffdb43843045bc8.jpg	(from https://archievents.in/)
17:13:24	110543/110543	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:55%20GMT	https://archievents.in/political-events/	C:/My%20Web%20Sites/events/archievents.in/political-events/index.html	(from https://archievents.in/)
17:13:26	249992/249992	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:54:28%20GMT	https://archievents.in/wp-content/uploads/2020/10/63_8d1e628d66c5c03b115e58327060fe43.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/63_8d1e628d66c5c03b115e58327060fe43.jpg	(from https://archievents.in/)
17:13:26	109745/109745	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:55%20GMT	https://archievents.in/sangeet/	C:/My%20Web%20Sites/events/archievents.in/sangeet/index.html	(from https://archievents.in/)
17:13:26	109777/109777	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:56%20GMT	https://archievents.in/mehandi/	C:/My%20Web%20Sites/events/archievents.in/mehandi/index.html	(from https://archievents.in/)
17:13:29	109937/109937	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:58%20GMT	https://archievents.in/marriage-anniversary/	C:/My%20Web%20Sites/events/archievents.in/marriage-anniversary/index.html	(from https://archievents.in/)
17:13:29	111861/111861	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:42:58%20GMT	https://archievents.in/birthday-celebration/	C:/My%20Web%20Sites/events/archievents.in/birthday-celebration/index.html	(from https://archievents.in/)
17:13:29	499184/499184	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:42:58%20GMT	https://archievents.in/wp-content/uploads/2020/10/f16062656_edited-1_99a6afbab66c59669907380fc0a5831b.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/f16062656_edited-1_99a6afbab66c59669907380fc0a5831b.jpg	(from https://archievents.in/)
17:13:30	357845/357845	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:43:00%20GMT	https://archievents.in/wp-content/uploads/2020/10/IMG_6341.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/IMG_6341.jpg	(from https://archievents.in/)
17:13:30	109194/109194	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:43:01%20GMT	https://archievents.in/retirement-party/	C:/My%20Web%20Sites/events/archievents.in/retirement-party/index.html	(from https://archievents.in/)
17:13:30	240089/240089	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:47:44%20GMT	https://archievents.in/wp-content/uploads/2020/10/IMG_20171213_204307_edited1_12142b10baa8b9818c7f3a73a2fa9c71.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/IMG_20171213_204307_edited1_12142b10baa8b9818c7f3a73a2fa9c71.jpg	(from https://archievents.in/)
17:13:31	111542/111542	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:43:02%20GMT	https://archievents.in/hospitality-logistics-and-security-services/	C:/My%20Web%20Sites/events/archievents.in/hospitality-logistics-and-security-services/index.html	(from https://archievents.in/)
17:13:31	109803/109803	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:43:03%20GMT	https://archievents.in/photography/	C:/My%20Web%20Sites/events/archievents.in/photography/index.html	(from https://archievents.in/)
17:13:32	409349/409349	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:43:02%20GMT	https://archievents.in/wp-content/uploads/2020/10/SON_7639_edited_4c47ecca44daaaa4ca85f07178f8eb6c.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/SON_7639_edited_4c47ecca44daaaa4ca85f07178f8eb6c.jpg	(from https://archievents.in/)
17:13:33	112263/112263	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:43:03%20GMT	https://archievents.in/catering/	C:/My%20Web%20Sites/events/archievents.in/catering/index.html	(from https://archievents.in/)
17:13:33	109966/109966	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:43:03%20GMT	https://archievents.in/inaugrautions/	C:/My%20Web%20Sites/events/archievents.in/inaugrautions/index.html	(from https://archievents.in/)
17:13:33	246469/246469	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:43:36%20GMT	https://archievents.in/wp-content/uploads/2020/10/5F4A6919_07e5c61aa28adea82fa5077f7606ebf8.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/5F4A6919_07e5c61aa28adea82fa5077f7606ebf8.jpg	(from https://archievents.in/)
17:13:34	122078/122078	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:43:05%20GMT	https://archievents.in/strong-management/	C:/My%20Web%20Sites/events/archievents.in/strong-management/index.html	(from https://archievents.in/)
17:13:37	108903/108903	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Aug%202025%2011:43:05%20GMT	https://archievents.in/general-queries/	C:/My%20Web%20Sites/events/archievents.in/general-queries/index.html	(from https://archievents.in/)
17:13:37	717658/717658	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:43:05%20GMT	https://archievents.in/wp-content/uploads/2020/10/DSC_4356_edited_5a1d093621620611118f2a531da6f6af.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/DSC_4356_edited_5a1d093621620611118f2a531da6f6af.jpg	(from https://archievents.in/)
17:13:37	366465/366465	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:47:45%20GMT	https://archievents.in/wp-content/uploads/2020/10/DSC_0344_edited_db8b03c749107bdbb5c2b59b0bf6c874.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/DSC_0344_edited_db8b03c749107bdbb5c2b59b0bf6c874.jpg	(from https://archievents.in/)
17:13:37	323696/323696	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:47:39%20GMT	https://archievents.in/wp-content/uploads/2020/10/66_edited_77d653c1e42ff5fc90172b78d201cc8f.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/66_edited_77d653c1e42ff5fc90172b78d201cc8f.jpg	(from https://archievents.in/)
17:13:38	233655/233655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:47:41%20GMT	https://archievents.in/wp-content/uploads/2020/10/DSC_8529_edited_741a02232d59ce0b33786927c512f196.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/DSC_8529_edited_741a02232d59ce0b33786927c512f196.jpg	(from https://archievents.in/)
17:13:38	8604/8604	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2016:46:16%20GMT	https://archievents.in/wp-content/uploads/2020/10/indianwedding-1536x1024-1_d8e2230891186611d2e2b07c8ba1240f.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/indianwedding-1536x1024-1_d8e2230891186611d2e2b07c8ba1240f.jpg	(from https://archievents.in/)
17:13:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Aug%202025%2011:43:10%20GMT	https://archievents.in/pages__trashed/about-us/	C:/My%20Web%20Sites/events/archievents.in/pages__trashed/about-us/index.html	(from https://archievents.in/)
17:13:38	7852/7852	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:58:54%20GMT	https://archievents.in/wp-content/uploads/2020/10/dgstgf-1_f6b1fd3c25c58ddac98a65fefd1f5836.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/dgstgf-1_f6b1fd3c25c58ddac98a65fefd1f5836.jpg	(from https://archievents.in/)
17:13:38	6714/6714	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:59:28%20GMT	https://archievents.in/wp-content/uploads/2020/10/DSC07256_edited-1_16c91045e40550d276bedbb6250a7400.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/DSC07256_edited-1_16c91045e40550d276bedbb6250a7400.jpg	(from https://archievents.in/)
17:13:38	8918/8918	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:58:28%20GMT	https://archievents.in/wp-content/uploads/2020/10/Picture-180_edited-1_38ee5b03ed0f029e83771b0795066c4b.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/Picture-180_edited-1_38ee5b03ed0f029e83771b0795066c4b.jpg	(from https://archievents.in/)
17:13:39	5711/5711	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:59:54%20GMT	https://archievents.in/wp-content/uploads/2020/10/sangeet3_edited-1_e279d6167f83c9810c4ca3b1851b1e49.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/sangeet3_edited-1_e279d6167f83c9810c4ca3b1851b1e49.jpg	(from https://archievents.in/)
17:13:39	9010/9010	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2016:46:56%20GMT	https://archievents.in/wp-content/uploads/2020/10/Shopzters.wedding-affair-1_decd19088d2b0d1748903aef2fa4fbcd.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/Shopzters.wedding-affair-1_decd19088d2b0d1748903aef2fa4fbcd.jpg	(from https://archievents.in/)
17:13:39	8705/8705	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:57:57%20GMT	https://archievents.in/wp-content/uploads/2020/10/153952-Jayaram-Sujani-Highlights-111_edited-1_3fa06bb5dfd5a81530171e6f359cc3c3-1.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/153952-Jayaram-Sujani-Highlights-111_edited-1_3fa06bb5dfd5a81530171e6f359cc3c3-1.jpg	(from https://archievents.in/)
17:13:39	7848/7848	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:57:34%20GMT	https://archievents.in/wp-content/uploads/2020/10/5F4A6824_edited-1_c558ea10f0c12f91de5ddf41d483f1e4.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/5F4A6824_edited-1_c558ea10f0c12f91de5ddf41d483f1e4.jpg	(from https://archievents.in/)
17:13:39	6661/6661	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2016:47:57%20GMT	https://archievents.in/wp-content/uploads/2020/10/hqdefault_8ae4ea50fffc4088c3cc9ef70c59a5e4.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/hqdefault_8ae4ea50fffc4088c3cc9ef70c59a5e4.jpg	(from https://archievents.in/)
17:13:40	7214/7214	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2015:57:01%20GMT	https://archievents.in/wp-content/uploads/2020/10/4_edited-1-1_6f672ec139ff1c272dec89529d6298e6.jpg	C:/My%20Web%20Sites/events/archievents.in/wp-content/uploads/2020/10/4_edited-1-1_6f672ec139ff1c272dec89529d6298e6.jpg	(from https://archievents.in/)
